date_time,MWL131,MWL132,MWL133,MWL134,MWL135,MWL136,MWL137,MWL201,MWL202,MWL203,MWL204,MWL205,MWL206,MWL207,MWL208,MWL209,MWL210,MWL211,MWL212,MWL213,MWL214,MWL215,MWL216,MWL217,MWL218,MWL219,MWL220,MWL221,MWL222,MWL223,MWL224,MWL225,MWL226,MWL227,MWL228,MWL229,MWL230,MWL231,MWL232,MWL233,MWL234,MWE303,MWE304,MWE305,MWE306,MWE307,MWE308,MWE309,MWE310,MWE311,MWE312,MWE313,MWE314,MWE315,MWL101,MWL116,MWL117,MWL118,MWL119,MWL120,MWL121,MWL122,MWL123,MWL124,MWL125,MWL126,MWL127,MWL128,MWL129,MWL130,MWE301,MWE302,MWL103,MWL104,MWL105,MWL106,MWL107,MWL108,MWL109,MWL110,MWL111,MWL112,MWL113,MWL114,MWL115,1AA1_1,B1AA1_1,B1AA2_1,B1AA2_2,1AA1_2,1AA1_3,1AA1_4,1AA1_5,1AA1_6,1AA1_7,1AA2_1,1AA2_2,1AA2_3,1AA2_4,1AA2_5,1AA2_6,1AA2_7,1AA2_8,1AA3_1,1AA3_2,1AA3_3,1AA3_4,1AA3_5,1AA3_6,1AA3_7,1AA3_8,1AA4_1,1AA4_2,1AA4_3,1AA4_4,1AA4_5,1AA4_6,1AA5_1,1AA5_2,1AA5_3,1AA5_4,1AA5_5,1AA5_6,1AA5_7,1AA5_8,1AA6_1,1AA7_1,1AA8_1,1AA9_1,2AA1_1,2AA1_2,2AA1_3,2AA1_4,2AA1_5,2AA1_6,2AA1_7,2AA1_8,2AA2_1,2AA2_2,2AA2_3,2AA2_4,2AA2_5,2AA2_6,2AA2_7,2AA3_1,2AA3_2,2AA3_3,2AA3_4,2AA3_5,2AA3_6,2AA4_1,2AA4_2,2AA4_3,2AA4_4,2AA4_5,2AA5_1,2AA5_2,2AA5_3,2AA5_4,2AA5_5,2AA5_6,2AA5_7,2AA5_8,2AA6_1,2AA7_1,2AA8_1,3AA1_1,3AA1_2,3AA1_3,3AA1_4,3AA1_5,3AA1_6,3AA1_7,3AA1_8,3AA2_1,3AA2_2,3AA2_3,3AA2_4,3AA2_5,3AA2_6,3AA2_7,3AA3_1,3AA3_2,B1AA1_2,B1AA1_3,B1AA1_4,B1AA1_5,B1AA1_6,B1AA1_7,B1AA3_1,B1AA3_2,B1AA3_3,B1AA3_4,B1AA3_5,B1AA3_6,B1AA3_7,B1AA3_8,MWL102
2019-03-11T19:00:00,27344904,511171,21941812,12941687,3046,1243,16335230,2041578,40481168,27668250,251053,9226892,9220034,34927624,17889180,12790628,0,17115466,740762,12626923,730404,1911754,0,1137425,0,2203414,1293741,18152888,1443230,7688580,2732547,18008232,1028,2710396,10596,410355,1693658,2739781,8109993,8036,0,319803,62963,255366,171925,580136,2,323765,173343,0,1909251,1207223,29867992,1318,0,172281,130694,23268,143496,3942,17610206,2064454,358925,897,37383264,3757307,89245,1513,8240181,7629474,11147037,1957378,8833274,3,12848415,12211019,1568538,7166605,11724013,11104281,2718774,5687398,3241082,0,414146,0,8219312,4349081,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6063745.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.44,6674069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679698.62,0,11791013,5964433,0,1,2,1231384,752432,415034,870940,1,33025282,805350,240041,1735766,16039597
2019-03-11T20:00:00,27345594,511172,21942280,12941894,3046,1243,16335674,2041723,40482404,27668616,251053,9227213,9220429,34928212,17889458,12791511,0,17116508,740762,12628008,730463,1911770,0,1137459,0,2203506,1293765,18153936,1443275,7688720,2732582,18008316,1028,2710404,10596,410356,1693699,2739846,8110599,8036,0,319812,62963,255367,171927,580140,2,323766,173344,0,1909336,1207278,29868620,1318,0,172298,130695,23268,143496,3942,17611182,2064524,359011,897,37384784,3757388,89245,1513,8240257,7629474,11147041,1957450,8834407,3,12848936,12211922,1568595,7166605,11724926,11104800,2718903,5687467,3241217,0,414158,0,8219389,4349149,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6063986,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.44,6674322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679712.38,0,11791015,5964460,0,1,2,1231397,752432,415037,870945,1,33025826,805354,240044,1735766,16040528
2019-03-11T21:00:00,27346144,511173,21942744,12942097,3046,1243,16336096,2041844,40483624,27668980,251053,9227544,9220859,34928804,17889736,12792375,0,17117548,740762,12629089,730495,1911785,0,1137496,0,2203619,1293789,18154982,1443302,7688864,2732617,18008398,1028,2710412,10596,410356,1693740,2739918,8111205,8036,0,319819,62964,255367,171927,580145,2,323767,173344,0,1909423,1207333,29869252,1318,0,172315,130696,23268,143496,3942,17612152,2064574,359096,897,37386216,3757442,89245,1513,8240320,7629474,11147046,1957523,8835527,3,12849548,12212821,1568628,7166605,11725842,11105347,2719058,5687530,3241353,0,414170,0,8219452,4349209,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6064225,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.44,6674575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679725.88,0,11791017,5964464,0,1,2,1231410,752433,415040,870950,1,33026304,805358,240046,1735766,16041459
2019-03-11T22:00:00,27346684,511175,21943196,12942301,3046,1243,16336506,2041957,40484844,27669344,251053,9227921,9221182,34929384,17890012,12794064,0,17118576,740762,12630154,730533,1911800,0,1137536,0,2203729,1293813,18155996,1443337,7689010,2732652,18008480,1028,2710419,10596,410357,1693780,2739978,8111768,8036,0,319828,62964,255367,171927,580149,2,323768,173344,0,1909491,1207384,29869868,1318,0,172331,130697,23268,143496,3942,17613112,2064624,359180,897,37388072,3757496,89245,1513,8240382,7629474,11147051,1957592,8835863,3,12850182,12213710,1568647,7166605,11726746,11105887,2719184,5687587,3241486,0,414183,0,8219515,4349268,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6064461,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.44,6674904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679739.12,0,11791019,5964467,0,1,2,1231423,752433,415043,870965,1,33026756,805362,240049,1735766,16042371
2019-03-11T23:00:00,27347180,511176,21943656,12942509,3046,1243,16336863,2042016,40486096,27669432,251053,9228194,9221362,34929536,17890292,12794810,0,17119628,740762,12631236,730581,1911817,0,1137568,0,2203844,1293838,18156244,1443367,7689158,2732665,18008558,1028,2710427,10596,410358,1693822,2740052,8112142,8037,0,319830,62965,255368,171927,580153,2,323769,173344,0,1909558,1207436,29870488,1318,0,172331,130698,23268,143496,3942,17613324,2064678,359266,897,37389544,3757548,89245,1513,8240445,7629474,11147055,1957665,8835959,3,12850807,12214609,1568658,7166605,11727676,11106449,2719282,5687643,3241620,0,414192,0,8219578,4349329,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6064671.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.56,6675106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679752,0,11791021,5964470,0,1,2,1231436,752434,415045,870970,1,33027236,805366,240051,1735766,16043196
2019-03-12T00:00:00,27347628,511177,21943884,12942715,3046,1243,16337131,2042058,40487192,27669496,251053,9228217,9221373,34929564,17890300,12795681,0,17119784,740762,12631441,730608,1911833,0,1137585,0,2203910,1293862,18156252,1443394,7689306,2732679,18008560,1028,2710435,10596,410358,1693862,2740111,8112249,8037,0,319831,62965,255368,171927,580157,2,323770,173345,0,1909604,1207488,29871124,1318,0,172331,130699,23268,143496,3942,17613326,2064718,359351,897,37390968,3757595,89245,1513,8240500,7629474,11147060,1957672,8835959,3,12851036,12214780,1568670,7166605,11727730,11106579,2719383,5687700,3241752,0,414204,0,8219633,4349381,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6064789.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.56,6675229.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679763.69,0,11791023,5964473,0,1,2,1231450,752434,415048,870976,1,33027630,805371,240054,1735766,16043472
2019-03-12T01:00:00,27348038,511179,21944040,12942921,3046,1243,16337397,2042066,40488020,27669560,251053,9228236,9221381,34929592,17890304,12797390,0,17119784,740762,12631447,730630,1911848,0,1137602,0,2203943,1293886,18156260,1443416,7689470,2732692,18008564,1028,2710443,10596,410359,1693903,2740175,8112352,8037,0,319833,62966,255369,171927,580161,2,323771,173345,0,1909619,1207555,29871772,1318,0,172331,130700,23268,143496,3942,17613326,2064746,359436,897,37392840,3757638,89245,1513,8240555,7629474,11147065,1957675,8835959,3,12851201,12214780,1568680,7166605,11727731,11106681,2719474,5687757,3241880,0,414213,0,8219688,4349433,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6064902,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.56,6675422.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679775.38,0,11791025,5964476,0,1,2,1231463,752435,415051,870990,1,33028024,805375,240056,1735766,16043510
2019-03-12T02:00:00,27348446,511180,21944196,12943124,3046,1243,16337659,2042073,40488816,27669626,251053,9228254,9221389,34929620,17890306,12797997,0,17119784,740762,12631453,730652,1911863,0,1137618,0,2203976,1293911,18156272,1443436,7689606,2732705,18008566,1028,2710451,10596,410359,1693943,2740231,8112453,8037,0,319835,62966,255369,171927,580165,2,323772,173345,0,1909630,1207638,29872408,1318,0,172331,130701,23268,143496,3942,17613328,2064782,359519,897,37394200,3757682,89245,1513,8240608,7629474,11147070,1957678,8835959,3,12851358,12214781,1568691,7166605,11727732,11106785,2719599,5687850,3242006,0,414221,0,8219742,4349485,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065000.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.84,994.56,6675504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679787.12,0,11791027,5964479,0,1,2,1231476,752435,415054,871000,1,33028404,805379,240058,1735766,16043546
2019-03-12T03:00:00,27348866,511181,21944356,12943334,3046,1243,16337916,2042081,40489632,27669692,251053,9228274,9221397,34929648,17890308,12799058,0,17119784,740762,12631459,730675,1911878,0,1137635,0,2204011,1293936,18156280,1443475,7689760,2732719,18008568,1028,2710459,10596,410360,1693984,2740289,8112557,8037,0,319836,62967,255369,171927,580170,2,323773,173346,0,1909641,1207701,29873068,1318,0,172331,130702,23268,143496,3942,17613328,2064803,359607,897,37395736,3757728,89245,1513,8240663,7629474,11147074,1957681,8835959,3,12851522,12214781,1568702,7166605,11727733,11106894,2719710,5688039,3242139,0,414230,0,8219798,4349537,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065105,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6675633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679798.81,0,11791029,5964482,0,1,2,1231489,752436,415057,871005,1,33028808,805383,240061,1735766,16043584
2019-03-12T04:00:00,27349276,511182,21944516,12943541,3046,1243,16338172,2042089,40490440,27669758,251053,9228293,9221405,34929680,17890312,12800605,0,17119784,740762,12631465,730697,1911894,0,1137652,0,2204044,1293961,18156290,1443495,7689896,2732733,18008572,1028,2710466,10596,410360,1694025,2740347,8112659,8037,0,319838,62967,255370,171927,580174,2,323774,173346,0,1909654,1207778,29873706,1318,0,172331,130703,23268,143496,3942,17613328,2064828,359692,897,37397548,3757771,89245,1513,8240719,7629474,11147079,1957684,8835959,3,12851682,12214781,1568712,7166605,11727734,11107000,2719832,5688219,3242268,0,414239,0,8219853,4349590,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065218.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6675808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679810.5,0,11791031,5964486,0,1,2,1231502,752436,415060,871019,1,33029202,805387,240063,1735766,16043622
2019-03-12T05:00:00,27349694,511184,21944676,12943748,3046,1243,16338424,2042097,40491244,27669824,251053,9228312,9221413,34929704,17890314,12801250,0,17119784,740762,12631472,730703,1911909,0,1137669,0,2204078,1293986,18156300,1443516,7690029,2732747,18008574,1028,2710474,10596,410361,1694066,2740401,8112762,8038,0,319840,62968,255370,171927,580178,2,323775,173346,0,1909665,1207862,29874348,1318,0,172331,130704,23268,143496,3942,17613328,2064865,359777,897,37398932,3757816,89245,1513,8240774,7629474,11147084,1957687,8835959,3,12851842,12214782,1568724,7166605,11727735,11107104,2719953,5688393,3242302,0,414247,0,8219908,4349642,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065316,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6675894.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679822.19,0,11791033,5964489,0,1,2,1231515,752437,415063,871028,1,33029596,805391,240066,1735766,16043660
2019-03-12T06:00:00,27350108,511185,21944832,12943956,3046,1243,16338682,2042105,40492052,27669892,251053,9228331,9221421,34929736,17890316,12802403,0,17119784,740762,12631478,730709,1911924,0,1137686,0,2204112,1294010,18156308,1443534,7690163,2732760,18008576,1028,2710482,10596,410361,1694107,2740462,8112865,8038,0,319841,62968,255371,171927,580183,2,323776,173347,0,1909675,1207926,29874998,1318,0,172331,130705,23268,143496,3942,17613330,2064886,359862,897,37400488,3757862,89245,1513,8240828,7629474,11147089,1957690,8835959,3,12852005,12214782,1568734,7166605,11727736,11107209,2720065,5688563,3242308,0,414256,0,8219963,4349694,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065416,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6676031.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679833.88,0,11791035,5964492,0,1,2,1231528,752437,415066,871034,1,33029988,805395,240068,1735766,16043697
2019-03-12T07:00:00,27350572,511186,21945212,12944162,3046,1243,16338937,2042130,40492888,27669956,251053,9228350,9221429,34929760,17890320,12803861,0,17119784,740762,12631484,730722,1911940,0,1137703,0,2204145,1294035,18157218,1443557,7690303,2732774,18008580,1028,2710490,10596,410362,1694148,2740524,8112967,8038,0,319843,62969,255371,171927,580187,2,323777,173347,0,1909702,1208005,29875626,1318,0,172331,130706,23268,143496,3942,17614176,2064916,359948,897,37402252,3757905,89245,1513,8240886,7629474,11147094,1957693,8835959,3,12852164,12214782,1568745,7166605,11727737,11107558,2720221,5688732,3242321,0,414265,0,8220021,4349750,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065539.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6676205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679845.62,0,11791037,5964495,0,1,2,1231541,752438,415069,871039,1,33030416,805399,240071,1735766,16043734
2019-03-12T08:00:00,27351088,511187,21945660,12944367,3046,1243,16339382,2042172,40493736,27670280,251053,9228393,9221437,34930208,17890320,12804331,0,17119784,740762,12631490,730750,1911955,0,1137726,0,2204179,1294060,18158248,1443610,7690412,2732809,18008648,1028,2710498,10596,410362,1694189,2740585,8113070,8038,0,319851,62969,255371,171927,580191,2,323778,173347,0,1909755,1208088,29876246,1318,0,172342,130707,23268,143496,3942,17615138,2064972,360033,897,37403480,3757955,89245,1513,8240956,7629474,11147098,1957696,8835959,3,12852477,12214782,1568756,7166605,11727739,11107932,2720323,5688888,3242454,0,414275,0,8220091,4349817,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065671.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6676300.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679857.88,0,11791039,5964498,0,1,2,1231554,752438,415072,871054,1,33030950,805403,240073,1735766,16044288
2019-03-12T09:00:00,27351716,511189,21946116,12944574,3046,1243,16339752,2042217,40494980,27670932,251053,9228505,9221512,34930772,17890324,12805203,0,17120468,740762,12631769,730777,1911970,0,1137758,0,2204212,1294084,18159288,1443667,7690555,2732844,18008734,1028,2710506,10596,410363,1694230,2740645,8113172,8038,0,319858,62970,255372,171927,580195,2,323779,173348,0,1909806,1208149,29876890,1318,0,172358,130708,23268,143496,3942,17616108,2065034,360119,897,37404672,3758012,89245,1513,8241069,7629474,11147103,1957733,8835959,3,12852851,12215004,1568794,7166605,11728386,11108306,2720457,5688946,3242590,0,414285,0,8220203,4349876,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6065834.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.56,6676473.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679870.81,0,11791041,5964706,0,1,2,1231567,752439,415075,871066,1,33031408,805407,240076,1735766,16044853
2019-03-12T10:00:00,27352294,511190,21946580,12944778,3046,1243,16340114,2042284,40496296,27671760,251053,9228900,9221690,34931360,17890326,12806107,0,17121504,740762,12632843,730827,1911988,0,1137786,0,2204246,1294108,18160332,1443711,7690711,2732879,18008824,1028,2710514,10596,410363,1694271,2740711,8113274,8038,0,319865,62970,255372,171927,580199,2,323780,173348,0,1909862,1208224,29877552,1318,0,172375,130708,23268,143496,3942,17617074,2065079,360204,897,37405952,3758065,89245,1513,8241191,7629474,11147108,1957803,8835971,3,12853273,12215898,1568876,7166605,11729293,11108696,2720604,5689001,3242723,0,414298,0,8220325,4349933,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6066041,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.68,6676704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679884.62,0,11791043,5964963,0,1,2,1231580,752439,415078,871071,1,33031858,805411,240078,1735766,16045305
2019-03-12T11:00:00,27352784,511191,21947072,12944985,3046,1243,16340476,2042336,40497600,27672604,251053,9229277,9221871,34931952,17890328,12806281,0,17122544,740762,12633923,730869,1912013,0,1137812,0,2204279,1294132,18161378,1443765,7690890,2732914,18008912,1028,2710521,10596,410364,1694312,2740777,8113560,8039,0,319871,62971,255373,171927,580203,2,323781,173348,0,1909909,1208287,29878188,1318,0,172392,130709,23268,143496,3942,17618044,2065139,360289,897,37406828,3758130,89245,1513,8241257,7629474,11147113,1957875,8835995,3,12853734,12216798,1568976,7166605,11730202,11109085,2720758,5689058,3242857,0,414312,0,8220392,4349997,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6066230,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,279.96,994.68,6676868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679898.12,0,11791045,5964966,0,1,2,1231594,752440,415081,871086,1,33032356,805415,240080,1735766,16045637
2019-03-12T12:00:00,27353336,511192,21947556,12945192,3046,1243,16340861,2042415,40498912,27673448,251053,9229679,9222214,34932544,17890332,12807312,0,17123582,740762,12635011,730926,1912036,0,1137842,0,2204313,1294157,18162418,1443810,7691057,2732949,18009004,1028,2710529,10596,410364,1694352,2740839,8114081,8039,0,319879,62971,255373,171927,580208,2,323782,173348,0,1909966,1208363,29878836,1318,0,172408,130710,23268,143496,3942,17619024,2065189,360375,897,37408164,3758216,89245,1513,8241331,7629474,11147117,1957946,8835995,3,12854222,12217705,1569079,7166605,11731113,11109471,2720971,5689134,3242990,0,414324,0,8220466,4350068,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6066439,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.08,994.68,6677132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679911.88,0,11791047,5964969,0,1,2,1231607,752440,415084,871095,1,33032940,805419,240083,1735766,16045966
2019-03-12T13:00:00,27353858,511194,21948044,12945396,3046,1243,16341229,2042502,40500240,27674280,251053,9230087,9222642,34933128,17890408,12807761,0,17124624,740762,12636061,730967,1912060,0,1137877,0,2204346,1294180,18163428,1443853,7691233,2732983,18009100,1028,2710537,10596,410365,1694393,2740908,8114687,8039,0,319886,62972,255373,171927,580212,2,323783,173349,0,1910038,1208420,29879500,1318,0,172425,130711,23268,143496,3942,17619962,2065235,360459,897,37409252,3758298,89245,1513,8241448,7629474,11147122,1958017,8836009,3,12854705,12218580,1569172,7166605,11732030,11109851,2721138,5689188,3243123,0,414338,0,8220582,4350132,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6066639,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.08,994.68,6677346.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679925.69,0,11791049,5965173,0,1,2,1231620,752441,415087,871104,1,33033448,805423,240085,1735766,16046299
2019-03-12T14:00:00,27354638,511195,21948496,12945600,3046,1243,16341606,2042576,40501604,27675116,251053,9230526,9223038,34933712,17890684,12808344,0,17125664,740762,12637107,731021,1912084,0,1137906,0,2204379,1294204,18164432,1443885,7691414,2733018,18009204,1028,2710544,10596,410365,1694434,2740975,8115521,8039,0,319893,62972,255374,171927,580216,2,323784,173349,0,1910104,1208494,29880158,1318,0,172441,130712,23268,143496,3942,17620892,2065292,360544,897,37410296,3758376,89245,1513,8241616,7629474,11147127,1958087,8836009,3,12855120,12219453,1569246,7166605,11732947,11110241,2721232,5689242,3243258,0,414348,0,8220751,4350189,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6066838.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.08,994.68,6677581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679939.81,0,11791051,5965623,0,1,2,1231632,752441,415090,871109,1,33033892,805427,240088,1735766,16046643
2019-03-12T15:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2019-03-12T16:00:00,27355850,511198,21949480,12946014,3046,1243,16342333,2042735,40504244,27676786,251053,9231421,9223393,34934884,17891024,12809474,0,17127742,740762,12639220,731099,1912132,0,1137952,0,2204445,1294252,18166482,1443955,7691758,2733086,18009400,1028,2710560,10596,410366,1694516,2741119,8117234,8039,0,319914,62973,255375,171927,580224,2,323786,173349,0,1910234,1208629,29881462,1318,0,172474,130714,23268,143496,3942,17622788,2065427,360714,897,37412544,3758495,89245,1513,8241806,7629474,11147136,1958229,8836091,3,12855947,12221221,1569423,7166605,11734779,11110995,2721438,5689349,3243517,0,414367,0,8220941,4350310,4979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.96,1.32,6067240.5,2501.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,280.08,994.68,6678027.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,679967.69,0,11791055,5965883,0,1,2,1231658,752442,415095,871132,1,33034836,805435,240093,1735766,16048093
