date_time,1A03_1,1A03_2,1A04_1,1A04_2,1A04_3,1A04_4,1A04_7,1A06_5,1A06_8,1A07_1,1A07_11,1A07_12,1A07_2,1A07_3,1A07_8,2A01_3,2A01_4,2A01_5,2A01_6,2A03_1,2A03_4,2A03_5,2A03_6,1A01_1,1A02_1,1A05_1,1A05_2,2A04_5,2A05_1,2A06_1,2A07_1
2019-09-26T23:00:00,1269083.75,358631.38,773592.62,556213.62,527498.38,658660.62,0.0,14624.78,2.68,13886.32,376.81,467.33,49468.64,10672.16,20828.1,0.0,160372.12,149286.56,69231.18,0.0,199434.56,466919.16,1.48,8805712,2.1,1391665.38,0.0,0.0,2.1,6729520.5,168
2019-09-27T00:00:00,1269102.38,358637.53,773600.88,556215.31,527505,658665,0.0,14625.66,2.68,13886.52,376.82,467.34,49468.76,10672.16,20828.67,0.0,160373.5,149289.12,69232.38,0.0,199451.28,466920.72,1.48,8805831,2.1,1391693.62,0.0,0.0,2.1,6729629.5,168
2019-09-27T01:00:00,1269118.25,358642.47,773609.75,556217,527509.44,658671.12,0.0,14626.49,2.68,13886.72,376.82,467.34,49468.88,10672.16,20829.3,0.0,160374.89,149291.77,69233.55,0.0,199467.92,466922.28,1.48,8805940,2.1,1391721.25,0.0,0.0,2.1,6729732,168
2019-09-27T02:00:00,1269134,358647.38,773618.12,556218.75,527513.62,658676.38,0.0,14628.29,2.68,13886.92,376.83,467.34,49469,10672.16,20830.02,0.0,160376.25,149294.41,69234.75,0.0,199484.48,466923.84,1.48,8806046,2.1,1391749.38,0.0,0.0,2.1,6729823.5,168
2019-09-27T03:00:00,1269149.5,358651.91,773626,556220.5,527517.81,658680.5,0.0,14630.22,2.68,13887.24,376.84,467.35,49469.12,10672.17,20830.67,0.0,160377.61,149297.12,69235.95,0.0,199501.2,466925.47,1.48,8806148,2.1,1391777.62,0.0,0.0,2.1,6729914,168
2019-09-27T04:00:00,1269165.25,358656.56,773634.25,556222.19,527521.94,658684.62,0.0,14632.15,2.68,13887.44,376.85,467.36,49469.24,10672.17,20831.24,0.0,160379,149299.77,69237.12,0.0,199517.92,466927.03,1.48,8806250,2.1,1391805.75,0.0,0.0,2.1,6730005,168
2019-09-27T05:00:00,1269181.25,358661.03,773641.88,556223.94,527526.12,658688.75,0.0,14634.07,2.68,13887.64,376.86,467.37,49469.36,10672.17,20831.87,0.0,160380.36,149302.48,69238.32,0.0,199534.88,466928.62,1.48,8806352,2.1,1391833.62,0.0,0.0,2.1,6730095.5,168
2019-09-27T06:00:00,1269197.25,358665.69,773650,556225.69,527530.19,658692.81,0.0,14634.76,2.68,13887.84,376.86,467.38,49469.52,10672.17,20832.59,0.0,160381.73,149305.12,69239.49,0.0,199551.77,466930.12,1.48,8806453,2.1,1391860.62,0.0,0.0,2.1,6730185.5,168
2019-09-27T07:00:00,1269213.38,358670.25,773662.19,556227.38,527535.44,658696.88,0.0,14635.61,2.68,13888.04,376.87,467.38,49469.64,10672.18,20833.24,0.0,160382.06,149306,69239.49,0.0,199568.64,466930.75,1.48,8806560,2.1,1391888,0.0,0.0,2.1,6730273.5,168
2019-09-27T08:00:00,1269232.62,358674.81,773673.94,556229.12,527543.88,658700.06,0.0,14637.34,2.68,13888.24,376.88,467.39,49469.76,10672.18,20833.82,0.0,160382.38,149306.16,69239.49,0.0,199585.59,466931.28,1.48,8806676,2.1,1391916,0.0,0.0,2.1,6730366,168
2019-09-27T09:00:00,1269256.12,358679.59,773686.62,556235.69,527552.44,658703.88,0.0,14639.26,2.68,13888.44,376.88,467.4,49469.88,10672.18,20834.45,0.0,160384.86,149306.31,69239.49,0.0,199604.8,466931.75,1.48,8806828,2.1,1391946.38,0.0,0.0,2.1,6730497,168
2019-09-27T10:00:00,1269292.25,358688.09,773716,556263.44,527576,658734.88,0.0,14641.22,2.68,13888.6,376.89,467.4,49470,10672.18,20835.15,0.0,160387.23,149306.48,69239.49,0.0,199632.41,466932.31,1.48,8807130,2.1,1391979.25,0.0,0.0,2.1,6730782,168
2019-09-27T11:00:00,1269333.12,358697.75,773744.69,556290.38,527600.38,658770.5,0.0,14643.23,2.68,13888.8,376.9,467.41,49470.12,10672.18,20835.82,0.0,160387.28,149306.64,69239.49,0.0,199661.69,466932.78,1.48,8807465,2.1,1392011.25,0.0,0.0,2.1,6731102,168
2019-09-27T12:00:00,1269374.5,358708.16,773775.69,556318.06,527623.56,658807.88,0.0,14644.57,2.68,13889,376.9,467.42,49470.28,10672.18,20836.41,0.0,160387.44,149306.8,69239.49,0.0,199690.95,466933.31,1.48,8807808,2.1,1392044.25,0.0,0.0,2.1,6731404,168
2019-09-27T13:00:00,1269414,358718.62,773808.44,556346.81,527645.19,658844.25,0.0,14646.06,2.68,13889.2,376.91,467.42,49470.4,10672.18,20837.05,0.0,160389.92,149307.05,69239.49,0.0,199719.92,466933.81,1.48,8808150,2.1,1392076.62,0.0,0.0,2.1,6731711.5,168
2019-09-27T14:00:00,1269448.5,358728,773839.81,556378.62,527664.5,658875.38,0.0,14648.55,2.68,13889.4,376.92,467.42,49470.52,10672.18,20837.78,0.0,160392.12,149307.2,69239.49,0.0,199748.48,466934.28,1.48,8808466,2.1,1392109,0.0,0.0,2.1,6732005,168
2019-09-27T15:00:00,1269485,358737.44,773870.62,556413.38,527684.88,658905.88,0.0,14650.86,2.68,13889.6,376.93,467.43,49470.64,10672.19,20838.46,0.0,160392.17,149307.36,69239.49,0.0,199778.31,466934.81,1.48,8808804,2.1,1392143,0.0,0.0,2.1,6732334,168
2019-09-27T16:00:00,1269522.38,358748.16,773900.94,556450.25,527703.62,658935.81,0.0,14652.89,2.68,13889.8,376.93,467.44,49470.76,10672.19,20839.05,0.0,160392.23,149307.52,69239.49,0.0,199808.56,466935.31,1.48,8809146,2.1,1392176.25,0.0,0.0,2.1,6732680.5,168
2019-09-27T17:00:00,1269559.25,358759.12,773931.12,556485.56,527721.56,658965.12,0.0,14654.9,2.68,13890,376.94,467.45,49470.92,10672.19,20839.67,0.0,160392.3,149307.69,69239.49,0.0,199842.08,466935.78,1.48,8809472,2.1,1392207.75,0.0,0.0,2.1,6733006.5,168
2019-09-27T18:00:00,1269596.5,358769.59,773957.94,556513.44,527738,658992.44,0.0,14655.94,2.68,13890.2,376.94,467.46,49471.04,10672.19,20840.39,0.0,160392.98,149307.84,69239.55,0.0,199875.2,466936.31,1.48,8809784,2.1,1392240.25,0.0,0.0,2.1,6733358.5,168
2019-09-27T19:00:00,1269630.5,358776.88,773973.62,556530.69,527752.12,659007.44,0.0,14657,2.68,13890.36,376.95,467.46,49471.16,10672.2,20841.06,0.0,160408.12,149310.41,69240.75,0.0,199902.31,466962.38,1.48,8810030,2.1,1392271.38,0.0,0.0,2.1,6733652,168
2019-09-27T20:00:00,1269664.62,358782.31,773982.12,556539.31,527765.25,659012.38,0.0,14659.02,2.68,13890.56,376.96,467.46,49471.28,10672.2,20841.62,0.0,160424.23,149313.77,69241.92,0.0,199927.36,466990.97,1.48,8810219,2.1,1392301.75,0.0,0.0,2.1,6733910,168
2019-09-27T21:00:00,1269696,358788.09,773991.12,556544.62,527778.38,659018.38,0.0,14660.99,2.68,13890.76,376.97,467.47,49471.4,10672.2,20842.25,0.0,160435.38,149317.12,69243.12,0.0,199952.8,467019.72,1.48,8810406,2.1,1392332,0.0,0.0,2.1,6734194.5,168
2019-09-27T22:00:00,1269725,358793.91,774000.56,556549.31,527790.31,659024.62,0.0,14662.94,2.68,13890.96,376.98,467.48,49471.52,10672.2,20842.97,0.0,160446.38,149320.56,69244.32,0.0,199973.05,467045.62,1.48,8810581,2.1,1392362.62,0.0,0.0,2.1,6734462,168
2019-09-27T23:00:00,1269749.75,358799.12,774010.31,556552.88,527799.19,659027.81,0.0,14664.86,2.68,13891.16,376.98,467.49,49471.64,10672.21,20843.64,0.0,160449.69,149323.28,69245.52,0.0,199993.2,467047.91,1.48,8810728,2.1,1392392,0.0,0.0,2.1,6734637.5,168
2019-09-28T00:00:00,1269767.75,358804.16,774020.44,556554.62,527804.75,659030.12,0.0,14665.7,2.68,13891.36,376.99,467.5,49471.8,10672.21,20844.22,0.0,160451.05,149326.08,69246.72,0.0,200013.44,467049.47,1.48,8810845,2.1,1392419.75,0.0,0.0,2.1,6734779.5,168
2019-09-28T01:00:00,1269783,358808.88,774029.62,556556.31,527809.44,659032.06,0.0,14666.48,2.68,13891.56,377,467.5,49471.92,10672.21,20844.82,0.0,160452.44,149328.8,69247.92,0.0,200033.36,467051.03,1.48,8810948,2.1,1392447.38,0.0,0.0,2.1,6734911.5,168
2019-09-28T02:00:00,1269798.25,358813.44,774038.81,556558,527814,659034.06,0.0,14668.34,2.68,13891.76,377.01,467.51,49472.04,10672.21,20845.54,0.0,160453.8,149331.52,69249.12,0.0,200053.52,467052.66,1.48,8811047,2.1,1392475.25,0.0,0.0,2.1,6735038.5,168
2019-09-28T03:00:00,1269813.62,358818,774048,556559.75,527818.56,659036,0.0,14670.24,2.68,13891.96,377.02,467.51,49472.16,10672.22,20846.22,0.0,160455.19,149334.23,69250.29,0.0,200073.77,467054.22,1.48,8811146,2.1,1392503.38,0.0,0.0,2.1,6735164.5,168
2019-09-28T04:00:00,1269829.88,358822.41,774057.12,556561.5,527823.25,659038,0.0,14672.14,2.68,13892.28,377.02,467.52,49472.28,10672.22,20846.78,0.0,160456.56,149337.05,69251.49,0.0,200094,467055.78,1.48,8811247,2.1,1392531.75,0.0,0.0,2.1,6735289,168
2019-09-28T05:00:00,1269845.62,358826.97,774065.88,556563.19,527828,659040,0.0,14674.01,2.68,13892.48,377.03,467.53,49472.4,10672.22,20847.38,0.0,160457.94,149339.77,69252.69,0.0,200114.31,467057.41,1.48,8811346,2.1,1392559.75,0.0,0.0,2.1,6735411,168
2019-09-28T06:00:00,1269861.25,358831.44,774075,556564.94,527832.62,659042,0.0,14674.7,2.68,13892.68,377.04,467.54,49472.52,10672.22,20848.1,0.0,160459.31,149342.56,69253.86,0.0,200134.56,467058.91,1.48,8811444,2.1,1392586.38,0.0,0.0,2.1,6735531,168
2019-09-28T07:00:00,1269878.5,358835.84,774084,556566.69,527840.62,659044,0.0,14675.38,2.68,13892.88,377.04,467.54,49472.68,10672.22,20848.78,0.0,160459.62,149343.52,69253.86,0.0,200154.8,467059.56,1.48,8811548,2.1,1392613.75,0.0,0.0,2.1,6735646.5,168
2019-09-28T08:00:00,1269900.62,358840.41,774096.25,556568.38,527853.69,659047.06,0.0,14677.23,2.68,13893.04,377.05,467.55,49472.8,10672.22,20849.35,0.0,160460.48,149343.59,69253.86,0.0,200175.12,467060.03,1.48,8811668,2.1,1392641.75,0.0,0.0,2.1,6735768,168
2019-09-28T09:00:00,1269924.38,358844.88,774114.38,556570.12,527867.88,659050.88,0.0,14679.17,2.68,13893.24,377.06,467.56,49472.92,10672.22,20849.94,0.0,160466.25,149343.84,69253.86,0.0,200195.92,467060.59,1.48,8811808,2.1,1392671.25,0.0,0.0,2.1,6735905,168
2019-09-28T10:00:00,1269948.88,358850.31,774132.19,556575.38,527890.81,659062.69,0.0,14681.14,2.68,13893.44,377.06,467.57,49473.04,10672.22,20850.65,0.0,160471.8,149344,69253.86,0.0,200216.64,467061.06,1.48,8811984,2.1,1392702.25,0.0,0.0,2.1,6736065,168
2019-09-28T11:00:00,1269977.38,358856.41,774151.06,556583,527914.62,659078.88,0.0,14683.18,2.68,13893.64,377.07,467.58,49473.16,10672.23,20851.34,0.0,160471.84,149344.16,69253.86,0.0,200237.36,467061.59,1.48,8812188,2.1,1392733.25,0.0,0.0,2.1,6736260,168
2019-09-28T12:00:00,1270005.25,358862.56,774168.25,556590.5,527938.5,659092.5,0.0,14684.6,2.68,13893.84,377.08,467.58,49473.28,10672.23,20851.9,0.0,160472.12,149344.48,69253.86,0.0,200258,467062.09,1.48,8812392,2.1,1392763.38,0.0,0.0,2.1,6736490,168
2019-09-28T13:00:00,1270031.5,358869.12,774185.69,556598.38,527961,659107.94,0.0,14686.08,2.68,13894.04,377.09,467.58,49473.4,10672.23,20852.5,0.0,160477.94,149346.08,69253.86,0.0,200278.41,467062.62,1.48,8812603,2.1,1392793,0.0,0.0,2.1,6736739,168
2019-09-28T14:00:00,1270056.38,358875.53,774203.81,556606.75,527981.12,659123.69,0.0,14688.62,2.68,13894.24,377.1,467.59,49473.56,10672.23,20853.22,0.0,160486.34,149347.77,69253.86,0.0,200298.72,467063.09,1.48,8812811,2.1,1392824,0.0,0.0,2.1,6736983.5,168
2019-09-28T15:00:00,1270083.62,358881.75,774222.56,556616.62,528001.56,659139.12,0.0,14691.03,2.68,13894.44,377.1,467.6,49473.68,10672.23,20853.9,0.0,160486.41,149347.92,69253.86,0.0,200318.95,467063.59,1.48,8813026,2.1,1392855.25,0.0,0.0,2.1,6737229.5,168
2019-09-28T16:00:00,1270109.88,358888.09,774240.62,556625.12,528017.5,659154.88,0.0,14693.1,2.68,13894.64,377.11,467.61,49473.8,10672.24,20854.46,0.0,160486.44,149348.08,69253.86,0.0,200339.2,467064.12,1.48,8813231,2.1,1392885.25,0.0,0.0,2.1,6737458.5,168
2019-09-28T17:00:00,1270133,358894.62,774258.62,556633.81,528029.38,659169.56,0.0,14695.13,2.68,13894.84,377.12,467.62,49473.92,10672.24,20855.03,0.0,160486.48,149348.23,69253.86,0.0,200359.52,467064.59,1.48,8813428,2.1,1392915.62,0.0,0.0,2.1,6737678.5,168
2019-09-28T18:00:00,1270155,358901.12,774276.38,556642.62,528040.62,659182.69,0.0,14696.14,2.68,13895.04,377.13,467.62,49474.04,10672.24,20855.74,0.0,160487.34,149348.41,69253.92,0.0,200379.69,467065.12,1.48,8813620,2.1,1392944.75,0.0,0.0,2.1,6737890.5,168
2019-09-28T19:00:00,1270176.62,358907.44,774293.12,556651.19,528052.38,659195.19,0.0,14697.23,2.68,13895.24,377.13,467.62,49474.16,10672.24,20856.42,0.0,160501.27,149352.31,69255.15,0.0,200399.92,467089.81,1.48,8813812,2.1,1392974.25,0.0,0.0,2.1,6738149.5,168
2019-09-28T20:00:00,1270196.5,358913.19,774309.38,556659.81,528061,659205.94,0.0,14699.27,2.68,13895.44,377.14,467.63,49474.32,10672.25,20856.98,0.0,160517.42,149357.12,69256.32,0.0,200420,467118.38,1.48,8813990,2.1,1393003.62,0.0,0.0,2.1,6738405,168
2019-09-28T21:00:00,1270215.5,358918.62,774324.69,556668.25,528069.38,659215.06,0.0,14701.22,2.68,13895.6,377.14,467.64,49474.44,10672.25,20857.58,0.0,160528.47,149360.56,69257.52,0.0,200440.16,467146.75,1.48,8814160,2.1,1393032.62,0.0,0.0,2.1,6738647,168
2019-09-28T22:00:00,1270234.25,358924.16,774340.12,556676.19,528077.69,659224.19,0.0,14703.18,2.68,13895.8,377.15,467.65,49474.56,10672.25,20858.28,0.0,160539.39,149363.84,69258.72,0.0,200460.23,467173.88,1.48,8814332,2.1,1393061.75,0.0,0.0,2.1,6738880.5,168
2019-09-28T23:00:00,1270252.88,358929.84,774355.56,556683.69,528086.12,659233.38,0.0,14705.11,2.68,13896,377.16,467.65,49474.68,10672.25,20858.96,0.0,160543.23,149366.56,69259.89,0.0,200480.08,467176.12,1.48,8814500,2.1,1393090.75,0.0,0.0,2.1,6739074.5,168
2019-09-29T00:00:00,1270270.75,358935.53,774370.81,556690.69,528094.31,659242.12,0.0,14705.96,2.68,13896.32,377.17,467.66,49474.8,10672.26,20859.53,0.0,160544.59,149369.28,69261.09,0.0,200500.23,467177.69,1.48,8814654,2.1,1393117.75,0.0,0.0,2.1,6739253,168
2019-09-29T01:00:00,1270287.75,358941.28,774385.69,556697.62,528102.44,659250.56,0.0,14706.82,2.68,13896.52,377.18,467.66,49474.92,10672.26,20860.09,0.0,160545.98,149372,69262.29,0.0,200520.31,467179.25,1.48,8814803,2.1,1393145.25,0.0,0.0,2.1,6739432,168
2019-09-29T02:00:00,1270305.25,358946.97,774401,556704.12,528110.88,659259.38,0.0,14708.69,2.68,13896.72,377.18,467.67,49475.04,10672.26,20860.79,0.0,160547.34,149374.64,69263.52,0.0,200540.31,467180.81,1.48,8814956,2.1,1393173.62,0.0,0.0,2.1,6739606.5,168
2019-09-29T03:00:00,1270323.5,358952.56,774416.44,556710.62,528118.94,659267.88,0.0,14710.58,2.68,13896.92,377.19,467.68,49475.2,10672.26,20861.49,0.0,160548.73,149377.36,69264.69,0.0,200560.16,467182.38,1.48,8815106,2.1,1393201.25,0.0,0.0,2.1,6739776.5,168
2019-09-29T04:00:00,1270339.62,358958.09,774432.38,556716.62,528127,659276.56,0.0,14712.5,2.68,13897.12,377.2,467.69,49475.32,10672.26,20862.05,0.0,160550.11,149380.08,69265.92,0.0,200580.16,467184,1.48,8815252,2.1,1393229.75,0.0,0.0,2.1,6739949,168
2019-09-29T05:00:00,1270356.12,358963.44,774447,556722.88,528134.88,659285.12,0.0,14714.42,2.68,13897.32,377.21,467.7,49475.44,10672.26,20862.61,0.0,160551.48,149382.8,69267.12,0.0,200600.31,467185.56,1.48,8815398,2.1,1393258,0.0,0.0,2.1,6740117,168
2019-09-29T06:00:00,1270372.62,358969.03,774461.5,556728.88,528142.94,659293.81,0.0,14715.19,2.68,13897.52,377.22,467.7,49475.56,10672.26,20863.3,0.0,160552.86,149385.52,69268.29,0.0,200620.48,467187.06,1.48,8815542,2.1,1393285,0.0,0.0,2.1,6740284.5,168
2019-09-29T07:00:00,1270391.5,358974.47,774475.25,556735.12,528153.5,659302.38,0.0,14716.06,2.68,13897.72,377.22,467.71,49475.68,10672.26,20863.99,0.0,160553.2,149386.41,69268.29,0.0,200640.56,467187.72,1.48,8815696,2.1,1393312.38,0.0,0.0,2.1,6740446.5,168
2019-09-29T08:00:00,1270411.75,358979.91,774490.12,556741.88,528164.12,659311.44,0.0,14717.82,2.68,13897.88,377.23,467.72,49475.8,10672.27,20864.53,0.0,160553.86,149386.56,69268.29,0.0,200659.84,467188.19,1.48,8815852,2.1,1393340.38,0.0,0.0,2.1,6740602,168
2019-09-29T09:00:00,1270433.25,358985.59,774506.56,556749.75,528176.62,659321.25,0.0,14719.82,2.68,13898.08,377.24,467.72,49475.92,10672.27,20865.12,0.0,160559.91,149388.23,69268.29,0.0,200680.72,467188.75,1.48,8816017,2.1,1393369.25,0.0,0.0,2.1,6740784.5,168
2019-09-29T10:00:00,1270453.25,358991.19,774523.56,556757.56,528188,659331.69,0.0,14721.81,2.68,13898.28,377.25,467.73,49476.08,10672.27,20865.82,0.0,160565.55,149389.84,69268.29,0.0,200701.36,467189.28,1.48,8816194,2.1,1393399.38,0.0,0.0,2.1,6740978.5,168
2019-09-29T11:00:00,1270474,358996.81,774540.75,556765.19,528198.5,659342.88,0.0,14724.08,2.68,13898.48,377.25,467.74,49476.2,10672.27,20866.52,0.0,160565.58,149391.44,69268.29,0.0,200722.23,467189.75,1.48,8816372,2.1,1393430.25,0.0,0.0,2.1,6741170.5,168
2019-09-29T12:00:00,1270494.38,359003.19,774558,556774.62,528209.56,659355.94,0.0,14725.52,2.68,13898.68,377.26,467.74,49476.32,10672.28,20867.09,0.0,160565.86,149391.69,69268.29,0.0,200743.28,467190.31,1.48,8816553,2.1,1393458.75,0.0,0.0,2.1,6741369,168
2019-09-29T13:00:00,1270516,359009.19,774575,556783.94,528221.62,659367.62,0.0,14727.06,2.68,13898.88,377.26,467.75,49476.44,10672.28,20867.65,0.0,160571.77,149393.28,69268.29,0.0,200763.52,467190.78,1.48,8816734,2.1,1393487.38,0.0,0.0,2.1,6741572,168
2019-09-29T14:00:00,1270536.38,359015.44,774592.31,556794.62,528232.12,659379,0.0,14729.53,2.68,13899.08,377.27,467.76,49476.56,10672.28,20868.34,0.0,160581.52,149394.95,69268.29,0.0,200783.84,467191.31,1.48,8816916,2.1,1393517.62,0.0,0.0,2.1,6741780.5,168
2019-09-29T15:00:00,1270555.75,359021.91,774609.69,556806.88,528244.81,659390.38,0.0,14732.04,2.68,13899.28,377.28,467.76,49476.68,10672.28,20869.05,0.0,160581.56,149395.12,69268.29,0.0,200804.31,467191.81,1.48,8817097,2.1,1393548.25,0.0,0.0,2.1,6741980.5,168
2019-09-29T16:00:00,1270575,359028.56,774627.44,556820.31,528254.62,659402.12,0.0,14734.24,2.68,13899.6,377.29,467.77,49476.8,10672.29,20869.58,0.0,160581.62,149395.28,69268.29,0.0,200824.08,467192.28,1.48,8817277,2.1,1393579.38,0.0,0.0,2.1,6742175,168
2019-09-29T17:00:00,1270593.62,359034.97,774643.88,556832.75,528263.06,659411.69,0.0,14736.53,2.68,13899.8,377.3,467.78,49476.96,10672.29,20870.17,0.0,160581.66,149395.44,69268.29,0.0,200845.59,467192.81,1.48,8817450,2.1,1393608.38,0.0,0.0,2.1,6742380,168
2019-09-29T18:00:00,1270612.12,359041.19,774660.12,556844.75,528270.62,659420.88,0.0,14737.62,2.68,13900,377.3,467.78,49477.08,10672.29,20870.84,0.0,160582.45,149395.59,69268.35,0.0,200865.77,467193.38,1.48,8817623,2.1,1393637,0.0,0.0,2.1,6742579,168
2019-09-29T19:00:00,1270630.5,359047.12,774675.75,556856.62,528278.38,659429.62,0.0,14738.8,2.68,13900.2,377.31,467.79,49477.2,10672.29,20871.54,0.0,160596.16,149399.59,69269.55,0.0,200885.69,467217.72,1.48,8817791,2.1,1393665.75,0.0,0.0,2.1,6742808,168
2019-09-29T20:00:00,1270648.5,359052.72,774692.25,556865.75,528286.88,659438.75,0.0,14740.94,2.68,13900.4,377.32,467.8,49477.32,10672.3,20872.12,0.0,160612.44,149404.48,69270.75,0.0,200905.77,467246.22,1.48,8817956,2.1,1393694.75,0.0,0.0,2.1,6743042,168
2019-09-29T21:00:00,1270666.88,359058.62,774710.38,556873.38,528294.69,659449.31,0.0,14743.02,2.68,13900.56,377.33,467.8,49477.44,10672.3,20872.68,0.0,160623.53,149407.92,69271.95,0.0,200925.52,467274.84,1.48,8818126,2.1,1393723.75,0.0,0.0,2.1,6743270,168
2019-09-29T22:00:00,1270684.12,359064.72,774727.12,556882.44,528302.94,659460.56,0.0,14745.01,2.68,13900.76,377.33,467.81,49477.56,10672.3,20873.36,0.0,160632.77,149411.36,69273.15,0.0,200945.36,467303.41,1.48,8818290,2.1,1393752.75,0.0,0.0,2.1,6743492.5,168
2019-09-29T23:00:00,1270700.62,359070.56,774743.12,556891.62,528310.38,659471.5,0.0,14746.97,2.68,13900.96,377.34,467.82,49477.68,10672.3,20874.06,0.0,160635.38,149414.08,69274.35,0.0,200965.05,467308.38,1.48,8818452,2.1,1393781.62,0.0,0.0,2.1,6743680.5,168
2019-09-30T00:00:00,1270716.5,359076.25,774758.56,556899,528318,659481.62,0.0,14747.94,2.68,13901.16,377.34,467.82,49477.84,10672.3,20874.64,0.0,160636.77,149416.88,69275.52,0.0,200984.8,467309.94,1.48,8818604,2.1,1393808.75,0.0,0.0,2.1,6743864,168
2019-09-30T01:00:00,1270732.12,359081.53,774774.56,556906.5,528325.44,659490.44,0.0,14748.86,2.68,13901.36,377.35,467.83,49477.96,10672.3,20875.2,0.0,160638.12,149419.59,69276.72,0.0,201004.48,467311.5,1.48,8818754,2.1,1393836.25,0.0,0.0,2.1,6744043,168
2019-09-30T02:00:00,1270747.75,359086.88,774790.44,556915,528332.69,659499.12,0.0,14750.82,2.68,13901.56,377.36,467.84,49478.08,10672.3,20875.86,0.0,160639.48,149422.31,69277.92,0.0,201024.31,467313.06,1.48,8818906,2.1,1393864,0.0,0.0,2.1,6744214.5,168
2019-09-30T03:00:00,1270763,359092.16,774805.88,556922.31,528340,659507.94,0.0,14752.8,2.68,13901.76,377.37,467.85,49478.2,10672.3,20876.58,0.0,160640.88,149425.12,69279.12,0.0,201044.16,467314.69,1.48,8819055,2.1,1393892.38,0.0,0.0,2.1,6744394.5,168
2019-09-30T04:00:00,1270779.62,359097.59,774820.88,556929.19,528347.31,659516.62,0.0,14754.74,2.68,13901.96,377.38,467.86,49478.32,10672.31,20877.16,0.0,160642.27,149427.84,69280.32,0.0,201064,467316.25,1.48,8819204,2.1,1393920.62,0.0,0.0,2.1,6744567,168
2019-09-30T05:00:00,1270796.25,359103.03,774835.81,556936.06,528354.5,659525.38,0.0,14756.68,2.68,13902.16,377.38,467.86,49478.44,10672.31,20877.73,0.0,160643.64,149430.56,69281.55,0.0,201084,467317.81,1.48,8819351,2.1,1393948.75,0.0,0.0,2.1,6744735.5,168
2019-09-30T06:00:00,1270812.5,359108.41,774850.19,556942.38,528361.12,659533.88,0.0,14757.62,2.68,13902.36,377.39,467.87,49478.56,10672.31,20878.4,0.0,160645.02,149433.36,69282.72,0.0,201103.92,467319.31,1.48,8819494,2.1,1393975.75,0.0,0.0,2.1,6744898,168
2019-09-30T07:00:00,1270831,359113.84,774865.06,556948.75,528374.12,659542.38,0.0,14758.43,2.68,13902.52,377.4,467.87,49478.72,10672.31,20879.1,0.0,160645.38,149434.31,69282.72,0.0,201123.84,467319.97,1.48,8819646,2.1,1394003.38,0.0,0.0,2.1,6745046,168
2019-09-30T08:00:00,1270852.5,359119.59,774881.12,556955.06,528391,659551.12,0.0,14760.27,2.68,13902.72,377.41,467.88,49478.84,10672.31,20879.68,0.0,160646.19,149434.48,69282.72,0.0,201144.08,467320.5,1.48,8819808,2.1,1394031.75,0.0,0.0,2.1,6745194.5,168
2019-09-30T09:00:00,1270879.5,359125.53,774898.62,556966.94,528409.69,659562.38,0.0,14762.23,2.68,13903.08,377.42,467.89,49478.96,10672.32,20880.25,0.0,160652.09,149436.08,69282.72,0.0,201168.155,467321.015,1.48,8820011,2.1,1394062,0.0,0.0,2.1,6745435.75,168.0
2019-09-30T10:00:00,1270917.88,359135.12,774926.44,557005.19,528432.12,659597.44,0.0,14764.24,2.68,13903.28,377.42,467.9,49479.08,10672.32,20880.92,0.0,160657.8,149437.69,69282.72,0.0,201192.23,467321.53,1.48,8820328,2.1,1394094.75,0.0,0.0,2.1,6745677,168
2019-09-30T11:00:00,1270957.62,359145.91,774955.69,557045.38,528451.44,659636.88,0.0,14766.64,2.68,13903.44,377.43,467.9,49479.2,10672.32,20881.62,0.0,160657.83,149439.28,69282.72,0.0,201220,467322,1.48,8820656,2.1,1394127.38,0.0,0.0,2.1,6745999,168
2019-09-30T12:00:00,1270998.38,359157.03,774985.12,557088.88,528470.38,659677.88,0.0,14768.3,2.68,13903.64,377.44,467.91,49479.32,10672.32,20882.23,0.0,160658.12,149439.52,69282.72,0.0,201247.92,467322.47,1.48,8820995,2.1,1394159.75,0.0,0.0,2.1,6746322.5,168
2019-09-30T13:00:00,1271037.75,359168.88,775015.88,557131.25,528487.62,659715.81,0.0,14770.22,2.68,13903.84,377.44,467.91,49479.44,10672.33,20882.8,0.0,160664.06,149441.12,69282.72,0.0,201275.44,467323.03,1.48,8821324,2.1,1394192.25,0.0,0.0,2.1,6746640.5,168
2019-09-30T14:00:00,1271075.25,359178.72,775048.19,557166.88,528505.38,659747.81,0.0,14772.94,2.68,13904.04,377.45,467.92,49479.6,10672.33,20883.5,0.0,160669.23,149442.8,69282.72,0.0,201302,467323.5,1.48,8821622,2.1,1394225.25,0.0,0.0,2.1,6746938.5,168
2019-09-30T15:00:00,1271115.62,359188.16,775083.25,557203.88,528526.31,659781.44,0.0,14775.48,2.68,13904.24,377.46,467.93,49479.72,10672.33,20884.22,0.0,160669.27,149442.95,69282.72,0.0,201329.92,467323.97,1.48,8821956,2.1,1394259,0.0,0.0,2.1,6747251,168
2019-09-30T16:00:00,1271158,359198.62,775119.56,557242.62,528549,659815.62,0.0,14777.9,2.68,13904.44,377.46,467.94,49479.84,10672.33,20884.85,0.0,160669.31,149443.12,69282.72,0.0,201360.08,467324.53,1.48,8822302,2.1,1394291.75,0.0,0.0,2.1,6747621,168
