date_time,1A01_1,1A02_1,1A03_1,1A04_1,1A04_2,1A04_3,1A05_1,1A05_2,1A05_3,1A05_4,1A06_1,1A06_2,1A06_3,1A06_4,1A06_5,1A07_1,1A07_2,1A07_3,1A07_4,1A07_5,1A07_6,1A07_7,2A01_1,2A02_1,2A03_1,2A04_1,2A05_1,2A05_2,2A05_3,2A05_4,2A06_1,2A06_2,2A06_3,2A06_4,2A06_5,2A07_1,2A07_2,2A08_1,2A08_2,2A08_3,2A08_4,2A08_5,2A08_6,2A08_7,2A08_8,2A08_9,2A09_1,2A09_2,2A09_3,2A09_4,2A09_5,2A09_6,2A09_7,2A09_8,2A09_9,2A10_1,2A10_2,2A10_3,2A10_4,2A10_5,2A10_6,2A10_7,2A10_8,2A10_9
2019-09-08T13:00:00,6382096.5,0,0,1611617,513430.75,98.94,926031.06,583149.75,431559.53,0,393635.62,434065.03,58567.6,0,0,161593.31,142859.84,232085.81,428618.03,0,0,0,0,7414270,1.35,0.3,1675358.38,1110425.38,710749.19,300617.38,448813.12,395485.72,637915.19,425099.19,0,1754504,216.4,169.2,178.98,61648.39,77489.3,45630.72,61100.08,22333.38,0,0,20575.95,15123.23,31605.45,11297.1,11549.15,11264.8,8981.55,0,0,862.45,782.77,70060.93,84522.15,14212.9,6669.9,1182534.75,11011.97,6955.27
2019-09-08T14:00:00,6382225.5,0,0,1611645.5,513437.12,98.94,926049.12,583171.69,431569.75,0,393644.75,434069.75,58568.56,0,0,161596.92,142865.16,232085.88,428632.84,0,0,0,0,7414409,1.35,0.3,1675387.62,1110444.75,710765.06,300619.75,448821.38,395487.25,637929.69,425112.16,0,1754540,216.4,169.21,178.98,61649.6,77490.76,45631.64,61101.04,22333.74,0,0,20576.28,15123.33,31607.37,11297.3,11549.3,11264.84,8981.85,0,0,862.47,782.79,70061.86,84523.11,14212.94,6669.96,1182560.38,11011.98,6955.45
2019-09-08T15:00:00,6382370.5,0,0,1611675.25,513443.5,98.94,926067.81,583196.81,431588.97,0,393657.19,434076.53,58569.52,0,0,161600.09,142870.86,232085.94,428646,0,0,0,0,7414551.5,1.35,0.3,1675417.75,1110464.5,710782.56,300621.59,448831.12,395488.81,637943.69,425125.38,0,1754575.62,216.4,169.21,178.98,61650.82,77492.23,45632.44,61102.16,22334.13,0,0,20576.61,15123.46,31609.24,11297.5,11549.35,11264.88,8982.15,0,0,862.49,782.8,70062.79,84524.08,14212.98,6670.02,1182586,11012.01,6955.62
2019-09-08T16:00:00,6382512,0,0,1611706.25,513450.06,98.94,926087.5,583222.88,431601.19,0,393668.88,434083.31,58570.4,0,0,161603.31,142876.09,232086.03,428657.91,0,0,0,0,7414692.5,1.35,0.3,1675446.88,1110484.5,710799.62,300623.97,448840.25,395490.41,637957.25,425138.16,0,1754611.25,216.4,169.21,178.98,61652.01,77493.68,45633.12,61103,22334.52,0,0,20577,15123.58,31611.02,11297.55,11549.85,11264.92,8982.5,0,0,862.5,782.81,70063.71,84525.03,14213.02,6670.07,1182611.38,11012.03,6955.78
2019-09-08T17:00:00,6382652,0,0,1611735.62,513456.44,98.94,926106.75,583249.25,431614.97,0,393679.12,434091.31,58571.2,0,0,161607.72,142881.44,232086.09,428669.84,0,0,0,0,7414834,1.35,0.3,1675477.5,1110503.62,710816.75,300626.69,448849.03,395491.94,637971.75,425151.19,0,1754647.25,216.4,169.21,178.98,61653.24,77495.19,45633.96,61103.88,22334.79,0,0,20577.33,15123.69,31612.84,11297.55,11549.95,11264.92,8982.8,0,0,862.52,782.83,70064.66,84526.01,14213.06,6670.13,1182637.75,11012.05,6955.95
2019-09-08T18:00:00,6382791.5,0,0,1611764.75,513463.09,98.94,926125.62,583272.31,431631.19,0,393687.12,434099.41,58571.84,0,0,161613.33,142886.88,232086.16,428683.38,0,0,0,0,7414971.5,1.35,0.3,1675507.5,1110522.62,710831.75,300627.94,448859.19,395493.56,637984.56,425164.09,0,1754682.75,216.4,169.22,178.98,61654.45,77496.69,45634.72,61104.68,22335.03,0,0,20577.48,15123.78,31614.6,11297.6,11549.95,11264.96,8983.15,0,0,862.53,782.84,70065.59,84526.98,14213.11,6670.19,1182664.25,11012.07,6956.13
2019-09-08T19:00:00,6382909.5,0,0,1611793.38,513470.03,98.94,926144.5,583283.81,431639.69,0,393693.91,434106.97,58572.48,0,0,161618.88,142891.95,232086.2,428698.16,0,0,0,0,7415109,1.35,0.3,1675537.5,1110541.5,710847.12,300629.62,448869.28,395495.09,637996.94,425177.12,0,1754718,216.4,169.22,178.98,61655.67,77498.19,45635.4,61105.4,22335.39,0,0,20577.75,15123.87,31616.34,11297.6,11550,11265,8983.4,0,0,862.55,782.86,70066.52,84527.94,14213.14,6670.25,1182690.5,11012.1,6956.3
2019-09-08T20:00:00,6383022,0,0,1611822,513476.94,98.94,926161.75,583295.38,431648.81,0,393698.47,434113.56,58573.12,0,0,161622.48,142897.45,232086.3,428711.38,0,0,0,0,7415241.5,1.35,0.3,1675566.88,1110560.5,710861.88,300631.31,448877.75,395496.62,638008.62,425189.91,0,1754753.25,216.4,169.22,178.98,61656.87,77499.67,45636.2,61105.96,22335.72,0,0,20577.99,15123.95,31618.08,11297.65,11550,11265.04,8983.7,0,0,862.56,782.87,70067.45,84528.9,14213.18,6670.3,1182716.5,11012.11,6956.46
2019-09-08T21:00:00,6383134.5,0,0,1611851,513483.94,98.94,926178.75,583305.75,431658.16,0,393705.72,434120.28,58573.6,0,0,161626.95,142902.77,232086.36,428723.28,0,0,0,0,7415375,1.35,0.3,1675596.12,1110579.75,710875.56,300632.78,448887.38,395498.25,638020.62,425202.41,0,1754788.38,216.4,169.22,178.98,61658.08,77501.16,45636.96,61106.6,22336.05,0,0,20578.23,15124.02,31619.81,11297.65,11550.05,11265.08,8983.95,0,0,862.58,782.89,70068.21,84529.73,14213.23,6670.37,1182742.88,11012.14,6956.62
2019-09-08T22:00:00,6383241,0,0,1611877.25,513490.88,98.94,926195.69,583315.38,431665.84,0,393710.69,434128.03,58574.48,0,0,161629.89,142907.72,232086.42,428735.25,0,0,0,0,7415503,1.35,0.3,1675625.12,1110599.25,710887.81,300633.97,448897.59,395499.78,638027.75,425215.38,0,1754822.75,216.4,169.23,178.98,61659.3,77502.66,45637.8,61107.48,22336.32,0,0,20578.56,15124.09,31621.64,11297.7,11550.05,11265.12,8984.25,0,0,862.6,782.9,70068.8,84530.4,14213.27,6670.42,1182769,11012.15,6956.8
2019-09-08T23:00:00,6383350,0,0,1611903.25,513497.88,98.94,926212.62,583325.25,431673.38,0,393717.97,434136.06,58575.28,0,0,161632.98,142913.05,232086.48,428747.19,0,0,0,0,7415632,1.35,0.3,1675653.25,1110618.75,710900.5,300635.16,448907.12,395501.41,638036.19,425228.88,0,1754858,216.4,169.23,178.98,61660.51,77504.16,45638.48,61108.12,22336.5,0,0,20578.92,15124.17,31623.39,11297.85,11550.1,11265.16,8984.5,0,0,862.61,782.92,70069.62,84531.29,14213.38,6670.48,1182795.25,11012.18,6956.97
2019-09-09T00:00:00,6383451,0,0,1611927,513503.97,98.94,926229.62,583333.94,431681.03,0,393723.06,434142.66,58576,0,0,161636.61,142918.38,232086.55,428758.69,0,0,0,0,7415755,1.35,0.3,1675678.88,1110636.38,710912.5,300636.28,448915.44,395502.94,638045.25,425241.69,0,1754893.25,216.4,169.23,178.98,61661.72,77505.65,45639.12,61108.64,22336.68,0,0,20579.13,15124.24,31625.18,11298.05,11550.35,11265.16,8984.8,0,0,862.63,782.93,70070.55,84532.25,14213.42,6670.66,1182821.62,11012.2,6957.14
2019-09-09T01:00:00,6383529.5,0,0,1611948,513509.84,98.94,926240.31,583341.75,431686.72,0,393730.03,434149.19,58576.72,0,0,161639.8,142923.34,232086.62,428758.75,0,0,0,0,7415871,1.35,0.3,1675701.25,1110653.88,710921.5,300637.47,448923.91,395504.56,638054.38,425253.91,0,1754927.62,216.4,169.23,178.98,61662.93,77507.14,45639.44,61109.12,22336.86,0,0,20579.28,15124.3,31627.03,11298.2,11550.4,11265.2,8985.05,0,0,862.64,782.94,70071.48,84533.21,14213.46,6670.72,1182847.75,11012.22,6957.32
2019-09-09T02:00:00,6383602.5,0,0,1611968.75,513515.81,98.94,926249.44,583348,431691.03,0,393734.94,434156.41,58577.44,0,0,161642.97,142928.34,232086.69,428758.84,0,0,0,0,7415981,1.35,0.3,1675721.5,1110671.38,710927.75,300638.59,448932,395506.09,638063.19,425266.25,0,1754962,216.4,169.24,178.98,61664.14,77508.63,45639.72,61109.68,22337.01,0,0,20579.43,15124.36,31628.8,11298.4,11550.4,11265.24,8985.35,0,0,862.66,782.96,70072.41,84534.18,14213.5,6670.78,1182874.25,11012.24,6957.48
2019-09-09T03:00:00,6383674.5,0,0,1611989.38,513521.62,98.94,926258.38,583354.25,431694.31,0,393742.12,434162.62,58578,0,0,161646.03,142933.34,232086.75,428758.91,0,0,0,0,7416089,1.35,0.3,1675740.75,1110688.5,710934.5,300639.72,448940.25,395507.62,638071.81,425278.31,0,1754996,216.4,169.24,178.98,61665.33,77510.1,45640,61110.2,22337.19,0,0,20579.55,15124.42,31630.57,11298.6,11550.45,11265.28,8985.6,0,0,862.67,782.97,70073.33,84535.12,14213.54,6670.82,1182900,11012.26,6957.65
2019-09-09T04:00:00,6383744,0,0,1612010.12,513527.56,98.94,926267.19,583360.19,431698,0,393747.72,434169.06,58578.48,0,0,161649.23,142938.38,232086.81,428759,0,0,0,0,7416200.5,1.35,0.3,1675761,1110705.88,710940.94,300640.91,448948.72,395509.25,638080.81,425290.81,0,1755030.75,216.4,169.24,178.98,61666.56,77511.61,45640.28,61110.64,22337.34,0,0,20579.7,15124.48,31632.35,11298.8,11550.45,11265.32,8985.9,0,0,862.69,782.99,70074.27,84536.1,14213.58,6670.88,1182926.62,11012.28,6957.81
2019-09-09T05:00:00,6383815,0,0,1612030.75,513533.5,98.94,926276,583366.38,431701.75,0,393753.91,434175.47,58578.96,0,0,161652.36,142943.06,232086.91,428759.09,0,0,0,0,7416310.5,1.35,0.3,1675780.75,1110723,710946.94,300642.09,448956.97,395512.19,638089.5,425302.81,0,1755065.25,216.4,169.24,178.98,61667.77,77513.1,45640.56,61111.12,22337.52,0,0,20579.85,15124.55,31634.12,11299,11550.7,11265.36,8986.15,0,0,862.7,783,70075.21,84537.06,14213.62,6670.94,1182952.75,11012.3,6957.99
2019-09-09T06:00:00,6383884.5,0,0,1612051.5,513539.53,98.94,926284.31,583372.81,431705.44,0,393759.53,434181.91,58579.36,0,0,161655.52,142947.38,232086.95,428759.16,0,0,0,0,7416418.5,1.35,0.3,1675800.5,1110739.38,710953.06,300643.22,448965.12,395515.12,638098.38,425314.97,0,1755099.25,216.4,169.25,178.98,61668.96,77514.57,45640.8,61111.48,22337.67,0,0,20579.97,15124.61,31635.77,11299.2,11550.8,11265.4,8986.45,0,0,862.72,783.02,70076.12,84538.02,14213.66,6670.99,1182978.5,11012.33,6958.15
2019-09-09T07:00:00,6383973,0,0,1612074.88,513545.91,98.94,926304.5,583380.5,431710.09,0,393767.09,434187.19,58580,0,0,161658.62,142951.98,232087.02,428759.25,0,0,0,0,7416541,1.35,0.3,1675824.12,1110757,710965.56,300644.34,448975.19,395516.66,638106.94,425327.44,0,1755133.62,216.4,169.25,178.98,61670.16,77516.05,45641.24,61112.24,22337.88,0,0,20580.21,15124.67,31637.66,11299.4,11550.8,11265.4,8986.7,0,0,862.73,783.03,70077.05,84538.98,14213.7,6671.04,1183004.62,11012.34,6958.32
2019-09-09T08:00:00,6384079.5,0,0,1612104.88,513553.19,98.94,926328.81,583388.5,431715.59,0,393774.84,434194.19,58581.12,0,0,161662.83,142957.12,232087.08,428759.31,0,0,0,0,7416674.5,1.35,0.3,1675851.62,1110776,710982,300646,448986.09,395518.19,638116.81,425339.38,0,1755169.25,216.4,169.25,178.98,61671.38,77517.55,45641.76,61113.08,22338.21,0,0,20580.51,15124.73,31639.53,11299.6,11550.9,11265.44,8987,0,0,862.75,783.05,70077.99,84539.95,14213.74,6671.1,1183030.75,11012.37,6958.5
2019-09-09T09:00:00,6384247,0,0,1612142.75,513564.81,98.94,926378.56,583397.94,431725.84,0,393784.88,434205.66,58583.12,0,0,161666.16,142961.52,232087.14,428767.59,0,0,0,0,7416852.5,1.35,0.3,1675891,1110802.88,711000,300648.03,449002.41,395520.09,638138.5,425354.31,0,1755207.25,216.4,169.25,178.98,61672.59,77519.04,45643.68,61114.96,22339.02,0,0,20581.14,15124.88,31641.31,11299.8,11550.95,11265.48,8987.25,0,0,862.76,783.06,70078.92,84540.91,14213.78,6671.14,1183056.25,11012.38,6958.66
2019-09-09T10:00:00,6384480.5,0,0,1612197,513579.5,98.94,926438.25,583418.38,431742.47,0,393801.91,434225.03,58585.92,0,0,161671.17,142966.09,232087.23,428774.31,0,0,0,0,7417118.5,1.35,0.3,1675945.25,1110838.75,711050.38,300651.41,449022.25,395527.31,638175.5,425374.97,0,1755246.38,216.4,169.26,178.98,61673.8,77520.54,45646.16,61116.92,22340.01,0,0,20582.16,15125.07,31643.51,11300,11550.95,11265.52,8987.5,0,0,862.78,783.07,70079.85,84541.88,14213.82,6671.2,1183081.75,11012.41,6958.83
2019-09-09T11:00:00,6384733.5,0,0,1612258.75,513594.84,98.94,926501.12,583438.88,431761.84,0,393818.62,434252.69,58589.52,0,0,161676.2,142971.08,232087.3,428774.41,0,0,0,0,7417393.5,1.35,0.3,1676008.5,1110880.88,711094.94,300656.88,449044.25,395533.12,638212.62,425395.59,0,1755284.75,216.4,169.26,178.98,61675,77522,45647.88,61118.64,22340.94,0,0,20582.94,15125.23,31645.43,11300.15,11551,11265.56,8987.8,0,0,862.79,783.09,70080.77,84542.83,14213.86,6671.34,1183107,11012.43,6958.99
2019-09-09T12:00:00,6384992.5,0,0,1612322.5,513609.25,98.94,926567.38,583460.19,431782.72,0,393835.5,434278.62,58593.44,0,0,161682.42,142976.23,232087.34,428774.47,0,0,0,0,7417678,1.35,0.3,1676071.88,1110924,711142.56,300663.38,449064.88,395539.56,638247.94,425415.69,0,1755325.25,216.4,169.26,178.98,61676.22,77523.51,45650.2,61120.8,22341.93,0,0,20583.87,15125.57,31647.45,11300.35,11551,11265.6,8988.05,0,0,862.81,783.1,70081.7,84543.79,14214,6671.54,1183133.62,11012.45,6959.18
2019-09-09T13:00:00,6385244.5,0,0,1612383.25,513621.28,98.94,926629.75,583480.81,431801.44,0,393851.41,434300.75,58597.52,0,0,161689.3,142980.92,232087.41,428782.72,0,0,0,0,7417943.5,1.35,0.3,1676132.5,1110966.88,711185.38,300670.03,449081.38,395545.09,638281.75,425434.72,0,1755364.75,216.4,169.26,178.98,61677.43,77525.01,45652.08,61123.2,22342.71,0,0,20584.65,15125.85,31649.52,11300.55,11551.05,11265.6,8988.35,0,0,862.82,783.12,70082.63,84544.75,14214.22,6671.59,1183159.62,11012.47,6959.34
2019-09-09T14:00:00,6385491.5,0,0,1612441.5,513631.16,98.94,926690.88,583501.62,431819.91,0,393866.41,434320.75,58601.52,0,0,161695.05,142985.91,232087.5,428797.47,0,0,0,0,7418195.5,1.35,0.3,1676185.5,1111005.25,711232.81,300675.97,449097.03,395550.34,638312.38,425452.72,0,1755404.75,216.4,169.27,178.98,61678.63,77526.49,45653.96,61125.84,22343.64,0,0,20585.73,15126.04,31651.63,11300.7,11551.05,11265.64,8988.6,0,0,862.84,783.13,70083.56,84545.71,14214.25,6671.65,1183185.62,11012.49,6959.51
2019-09-09T15:00:00,6385769,0,0,1612509.5,513643.28,98.94,926758.25,583525.25,431841.19,0,393885.31,434349.31,58606.4,0,0,161700.09,142990.91,232087.56,428804.09,0,0,0,0,7418481.5,1.35,0.3,1676247.25,1111048.75,711281.38,300682.47,449114.56,395556.06,638352.06,425475.12,0,1755446.75,216.4,169.27,178.98,61679.83,77527.98,45656.32,61129.44,22344.87,0,0,20586.84,15126.49,31653.93,11300.9,11551.1,11265.68,8988.85,0,0,862.85,783.15,70084.49,84546.67,14214.29,6671.7,1183211.38,11012.51,6959.68
2019-09-09T16:00:00,6386038,0,0,1612578,513658.19,98.94,926820.19,583549.75,431860.81,0,393903.97,434376.78,58610.64,0,0,161705.05,142995.69,232087.62,428804.16,0,0,0,0,7418767,1.35,0.3,1676312.5,1111093.12,711326.62,300688.44,449135.03,395562.5,638389.12,425498.41,0,1755486.75,216.4,169.27,178.98,61681.02,77529.45,45658.32,61132.32,22345.83,0,0,20588.01,15126.81,31656.01,11301.1,11551.1,11265.72,8989.15,0,0,862.87,783.16,70085.42,84547.63,14214.34,6671.74,1183237,11012.54,6959.85
2019-09-09T17:00:00,6386295,0,0,1612644.75,513674.22,98.94,926879.81,583574.25,431879.44,0,393922.31,434402.09,58614.48,0,0,161710.56,143000.95,232087.69,428804.25,0,0,0,0,7419043,1.35,0.3,1676377.75,1111136.75,711368.19,300694.25,449154.72,395569.03,638426.62,425519.75,0,1755527.62,216.4,169.27,178.98,61682.22,77530.97,45660.6,61134.88,22346.73,0,0,20588.94,15127.03,31657.77,11301.3,11551.5,11265.76,8989.4,0,0,862.88,783.17,70086.35,84548.6,14214.37,6671.79,1183263.25,11012.55,6960.01
2019-09-09T18:00:00,6386610.5,0,0,1612715.12,513695.28,98.94,926943.38,583611.38,431900.09,0,393954.12,434434.38,58618.56,0,0,161715.69,143005.73,232087.73,428812.56,0,0,0,0,7419446.5,1.35,0.3,1676441.62,1111181.25,711404.5,300754.5,449181.69,395619.84,638479.69,425546.97,0,1755568,216.4,169.28,178.98,61683.45,77532.46,45662.8,61137.44,22347.78,0,0,20589.96,15127.38,31659.56,11301.45,11551.5,11265.76,8989.7,0,0,862.9,783.19,70087.29,84549.56,14214.41,6671.95,1183289.25,11012.58,6960.19
2019-09-09T19:00:00,6386899,0,0,1612781.25,513718.53,98.94,927004.94,583639.5,431917.59,0,393977.88,434459.62,58622.32,0,0,161721.19,143010.62,232087.83,428827.31,0,0,0,0,7419794.5,1.35,0.3,1676501.12,1111222.12,711429.38,300813.31,449209.03,395652.81,638524,425570.25,0,1755607.62,216.4,169.28,178.98,61684.66,77533.96,45665.28,61139.56,22348.47,0,0,20590.83,15127.62,31661.61,11301.65,11551.55,11265.8,8989.95,0,0,862.91,783.2,70088.23,84550.53,14214.46,6672.07,1183314.75,11012.59,6960.36
2019-09-09T20:00:00,6387151,0,0,1612840.62,513742.38,98.94,927059.5,583662.56,431932.47,0,393999.31,434480.03,58625.84,0,0,161725.86,143016,232087.89,428833.91,0,0,0,0,7420111,1.35,0.3,1676555.25,1111260,711455.19,300871,449232,395679.75,638560.56,425590.16,0,1755645.25,216.4,169.28,178.98,61685.88,77535.46,45666.84,61141.4,22349.16,0,0,20591.67,15127.76,31663.67,11301.85,11551.55,11265.84,8990.25,0,0,862.93,783.22,70089.17,84551.5,14214.5,6672.12,1183340.38,11012.62,6960.54
2019-09-09T21:00:00,6387362.5,0,0,1612895,513762.75,98.94,927104.19,583682.88,431947.91,0,394019.34,434496.31,58628.56,0,0,161728.89,143020.91,232087.95,428834,0,0,0,0,7420398.5,1.35,0.3,1676602.25,1111288.25,711478.94,300927.91,449253.12,395705.16,638595.25,425609.38,0,1755682.38,216.4,169.28,178.98,61687.08,77536.95,45668,61143.24,22349.7,0,0,20592.21,15127.94,31665.62,11302.05,11551.6,11265.88,8990.5,0,0,862.95,783.23,70089.94,84552.32,14214.71,6672.18,1183366,11012.64,6960.7
2019-09-09T22:00:00,6387548,0,0,1612944.62,513782.56,98.94,927142.38,583702.06,431957.75,0,394038.78,434508.12,58630.08,0,0,161731.69,143025.42,232088.02,428834.09,0,0,0,0,7420666.5,1.35,0.3,1676644.38,1111311.62,711500.19,300982.09,449273.44,395728.34,638627.69,425626.25,0,1755717.25,216.4,169.29,178.98,61688.28,77538.43,45669.12,61145.12,22350.18,0,0,20592.69,15128.04,31667.27,11302.25,11551.6,11265.92,8990.75,0,0,862.96,783.25,70090.53,84552.98,14214.76,6672.22,1183390.88,11012.66,6960.87
2019-09-09T23:00:00,6387720.5,0,0,1612985.12,513800.97,98.94,927175.81,583723.5,431968.72,0,394058.88,434520.97,58631.36,0,0,161734.8,143030.05,232088.06,428834.16,0,0,0,0,7420926.5,1.35,0.3,1676682.12,1111334.12,711518.75,301038.28,449291.75,395751.03,638660.94,425643.53,0,1755754,216.4,169.29,178.98,61689.51,77539.95,45670.36,61146.56,22350.63,0,0,20593.08,15128.19,31668.87,11302.45,11551.85,11265.96,8991.05,0,0,862.98,783.26,70091.36,84553.87,14214.8,6672.28,1183416.62,11012.68,6961.03
2019-09-10T00:00:00,6387867,0,0,1613018.5,513815.62,98.94,927197.12,583743.06,431979.12,0,394078.12,434532.41,58632.64,0,0,161738.02,143034.98,232088.16,428834.25,0,0,0,0,7421159,1.35,0.3,1676710.38,1111355.25,711531.38,301092.81,449307.28,395770.91,638690.56,425660.09,0,1755790,216.4,169.29,178.98,61690.72,77541.44,45671.2,61147.44,22350.81,0,0,20593.29,15128.3,31670.92,11302.65,11551.9,11266,8991.3,0,0,862.99,783.27,70092.29,84554.83,14214.83,6672.33,1183443,11012.7,6961.22
2019-09-10T01:00:00,6388004.5,0,0,1613046.25,513829.06,98.94,927217.12,583760.5,431989.44,0,394097.59,434545.09,58633.92,0,0,161741.22,143039.16,232088.22,428834.31,0,0,0,0,7421381,1.35,0.3,1676735.88,1111376.12,711540.94,301147.06,449323.12,395789.03,638719.62,425674.81,0,1755825.62,216.4,169.29,178.98,61691.93,77542.94,45671.6,61148.04,22350.99,0,0,20593.65,15128.36,31672.99,11302.85,11552,11266,8991.6,0,0,863.01,783.29,70093.24,84555.79,14214.88,6672.63,1183469.38,11012.72,6961.38
2019-09-10T02:00:00,6388138.5,0,0,1613073.75,513842.41,98.94,927235.69,583777.44,431999.84,0,394116.38,434558.34,58635.12,0,0,161744.41,143043.55,232088.28,428834.41,0,0,0,0,7421600,1.35,0.3,1676759.88,1111396.5,711550.44,301201.19,449338.56,395807.09,638748,425689.75,0,1755860.38,216.4,169.29,178.98,61693.14,77544.43,45671.88,61148.6,22351.14,0,0,20593.86,15128.42,31675.07,11303.05,11552.05,11266.04,8991.85,0,0,863.02,783.3,70094.17,84556.75,14215.09,6672.76,1183495.75,11012.74,6961.55
2019-09-10T03:00:00,6388271,0,0,1613100.75,513855.72,98.94,927255.5,583792.94,432009.84,0,394134.38,434571.25,58636.4,0,0,161747.58,143047.95,232088.34,428834.47,0,0,0,0,7421813,1.35,0.3,1676782.88,1111416.12,711559.06,301252.62,449353.91,395823.88,638776.94,425705.44,0,1755895.62,216.4,169.3,178.98,61694.34,77545.92,45672.16,61149.08,22351.32,0,0,20594.01,15128.49,31677.17,11303.25,11552.15,11266.08,8992.15,0,0,863.04,783.32,70095.11,84557.72,14215.13,6672.81,1183522,11012.76,6961.71
2019-09-10T04:00:00,6388403,0,0,1613127.12,513868.94,98.94,927275.38,583808.19,432019.53,0,394152.06,434584.44,58637.68,0,0,161750.73,143052.55,232088.44,428834.56,0,0,0,0,7422024,1.35,0.3,1676805.88,1111435.75,711566.75,301302.34,449368.62,395841.03,638805.62,425719.69,0,1755930,216.4,169.3,178.98,61695.54,77547.4,45672.44,61149.56,22351.47,0,0,20594.13,15128.55,31679.21,11303.45,11552.15,11266.12,8992.4,0,0,863.05,783.33,70096.04,84558.66,14215.18,6672.86,1183547.75,11012.78,6961.88
2019-09-10T05:00:00,6388534,0,0,1613154.12,513882.53,98.94,927294.56,583823.5,432029.53,0,394169.75,434597.41,58638.88,0,0,161753.91,143056.8,232088.48,428834.62,0,0,0,0,7422235,1.35,0.3,1676829,1111455.38,711574.56,301354.62,449384,395858.97,638834.88,425734.56,0,1755965.62,216.4,169.3,178.98,61696.77,77548.91,45672.68,61150.12,22351.65,0,0,20594.28,15128.61,31681.33,11303.65,11552.25,11266.16,8992.7,0,0,863.07,783.35,70097,84559.65,14215.22,6672.92,1183574.38,11012.8,6962.04
2019-09-10T06:00:00,6388661.5,0,0,1613181.25,513896.03,98.94,927312.94,583838.75,432039.38,0,394184.59,434610.41,58640.16,0,0,161757.09,143060.81,232088.55,428834.72,0,0,0,0,7422442,1.35,0.3,1676851.88,1111474.5,711582.12,301403.41,449399.28,395875.91,638863.81,425748.97,0,1756000.38,216.4,169.3,178.98,61697.98,77550.41,45672.96,61150.48,22351.83,0,0,20594.43,15128.67,31683.43,11303.85,11552.3,11266.2,8992.95,0,0,863.08,783.36,70097.94,84560.61,14215.43,6672.98,1183600.62,11012.82,6962.22
2019-09-10T07:00:00,6388765,0,0,1613206.38,513907.94,98.94,927328.5,583848.19,432045.38,0,394196.94,434618.69,58641.36,0,0,161760.3,143065.09,232088.61,428834.81,0,0,0,0,7422599.5,1.35,0.3,1676873,1111492.75,711590.06,301429.88,449410.62,395885.69,638881.12,425759.59,0,1756035.62,216.4,169.31,178.98,61699.19,77551.91,45673.4,61151.08,22351.98,0,0,20594.67,15128.73,31685.55,11304.05,11552.3,11266.2,8993.25,0,0,863.1,783.38,70098.88,84561.57,14215.47,6673.03,1183626.75,11012.85,6962.39
2019-09-10T08:00:00,6388840.5,0,0,1613231.88,513918.09,98.94,927340.19,583851.19,432047.44,0,394202.47,434624.22,58641.76,0,0,161763.56,143069.84,232088.7,428834.88,0,0,0,0,7422704,1.35,0.3,1676893.62,1111510.62,711599.5,301431,449418.56,395887.25,638886.31,425766.31,0,1756070.75,216.4,169.31,178.98,61700.39,77553.39,45673.96,61151.76,22352.25,0,0,20594.94,15128.79,31687.67,11304.25,11552.35,11266.24,8993.5,0,0,863.11,783.39,70099.8,84562.52,14215.51,6673.08,1183652.75,11012.86,6962.55
2019-09-10T09:00:00,6388983.5,0,0,1613268.88,513932.44,98.94,927369.25,583858.56,432057.03,0,394212.12,434634.72,58643.52,0,0,161766.98,143074.44,232088.77,428843.12,0,0,0,0,7422851.5,1.35,0.3,1676925.5,1111536.5,711613.56,301432.12,449429.19,395889.19,638901.62,425775.38,0,1756108.38,216.4,169.31,178.98,61701.6,77554.88,45675.64,61153.24,22352.85,0,0,20595.45,15128.96,31690.2,11304.4,11552.35,11266.28,8993.8,0,0,863.13,783.4,70100.75,84563.5,14215.55,6673.14,1183678.25,11012.89,6962.72
2019-09-10T10:00:00,6389205,0,0,1613323.62,513950.09,98.94,927420.81,583876.94,432070.81,0,394228.56,434654.03,58646.24,0,0,161771.91,143079.28,232088.81,428849.88,0,0,0,0,7423074.5,1.35,0.3,1676973.75,1111577.75,711637.56,301435.41,449446.41,395895.91,638929.19,425792.16,0,1756148.38,216.4,169.31,179,61702.8,77556.37,45678.08,61155.4,22353.96,0,0,20596.44,15129.13,31692.44,11304.6,11552.4,11266.32,8994.05,0,0,863.14,783.42,70101.68,84564.46,14215.59,6673.19,1183703.75,11012.91,6962.89
2019-09-10T11:00:00,6389451,0,0,1613389.5,513970.25,98.94,927479.06,583894.75,432086.72,0,394247.59,434676,58649.68,0,0,161776.95,143083.7,232088.88,428849.97,0,0,0,0,7423340,1.35,0.3,1677031.5,1111625.75,711677.38,301440.44,449470.88,395903.19,638959.19,425809.12,0,1756186.38,216.4,169.32,179,61704.01,77557.86,45679.72,61157.04,22354.92,0,0,20597.22,15129.31,31694.63,11304.8,11552.4,11266.36,8994.3,0,0,863.16,783.43,70102.63,84565.42,14215.63,6673.24,1183729.25,11012.93,6963.06
